rows,dim,dtype,format,warps,lanes,trial,had_ms,fused_ms
32,1024,2,1,8,64,2,0.0119178,0.0339477
32,1024,2,1,16,64,2,0.0116634,0.0330849
32,1024,2,1,1,32,2,0.0226544,0.0637953
32,1024,2,1,2,32,2,0.0232398,0.063817
32,1024,2,1,4,32,2,0.0228009,0.0606513
32,1024,2,1,8,32,2,0.0228028,0.0595182
32,1024,2,1,16,32,2,0.0220666,0.05884
8192,64,1,0,2,64,0,0.0155653,0.0192461
8192,64,1,0,4,64,0,0.0103192,0.0172906
8192,64,1,0,8,64,0,0.00985485,0.0173521
8192,64,1,0,16,64,0,0.00975718,0.0172527
8192,64,1,0,1,32,0,0.0296327,0.0316444
8192,64,1,0,2,32,0,0.0161162,0.0183701
8192,64,1,0,4,32,0,0.0106974,0.0173986
8192,64,1,0,8,32,0,0.0104919,0.0173098
8192,64,1,0,16,32,0,0.0105355,0.0173968
8192,64,1,0,2,64,1,0.0155563,0.0192227
8192,64,1,0,4,64,1,0.0103318,0.0173272
8192,64,1,0,8,64,1,0.00991495,0.017265
8192,64,1,0,16,64,1,0.00972218,0.017482
8192,64,1,0,16,32,1,0.0105187,0.017507
8192,64,1,0,8,32,1,0.0105195,0.0173863
8192,64,1,0,4,32,1,0.0106554,0.0173917
8192,64,1,0,2,32,1,0.0161191,0.0184226
8192,64,1,0,1,32,1,0.0296292,0.031668
8192,64,1,0,2,64,2,0.0155477,0.0192677
8192,64,1,0,4,64,2,0.0102815,0.0173044
8192,64,1,0,8,64,2,0.00991226,0.0172481
8192,64,1,0,16,64,2,0.00976626,0.0173765
8192,64,1,0,1,32,2,0.0296293,0.0316026
8192,64,1,0,2,32,2,0.016113,0.0184578
8192,64,1,0,4,32,2,0.0106591,0.0173386
8192,64,1,0,8,32,2,0.0105006,0.0172533
8192,64,1,0,16,32,2,0.0105089,0.0174894
8192,64,1,1,2,64,0,0.0155363,0.0920438
8192,64,1,1,4,64,0,0.0102739,0.059502
8192,64,1,1,8,64,0,0.00994787,0.0438061
8192,64,1,1,16,64,0,0.00983841,0.037706
8192,64,1,1,1,32,0,0.0296303,0.174516
8192,64,1,1,2,32,0,0.0161234,0.0940852
8192,64,1,1,4,32,0,0.0108457,0.0610127
8192,64,1,1,8,32,0,0.010756,0.0448914
8192,64,1,1,16,32,0,0.0107242,0.0369828
8192,64,1,1,2,64,1,0.015621,0.092364
8192,64,1,1,4,64,1,0.0104992,0.0600834
8192,64,1,1,8,64,1,0.0100612,0.0441156
8192,64,1,1,16,64,1,0.00993987,0.0381019
8192,64,1,1,16,32,1,0.0107043,0.0368521
8192,64,1,1,8,32,1,0.0107033,0.0446219
8192,64,1,1,4,32,1,0.0107707,0.0606697
8192,64,1,1,2,32,1,0.0161101,0.093888
8192,64,1,1,1,32,1,0.029629,0.174791
8192,64,1,1,2,64,2,0.0156017,0.092673
8192,64,1,1,4,64,2,0.0104975,0.0601332
8192,64,1,1,8,64,2,0.0101222,0.0442205
8192,64,1,1,16,64,2,0.00991582,0.0381596
8192,64,1,1,1,32,2,0.0296278,0.174739
8192,64,1,1,2,32,2,0.0161052,0.0939697
8192,64,1,1,4,32,2,0.0108632,0.0609012
8192,64,1,1,8,32,2,0.0107398,0.0448357
8192,64,1,1,16,32,2,0.0107427,0.0369603
8192,64,2,0,2,64,0,0.0155771,0.0192538
8192,64,2,0,4,64,0,0.0103543,0.0173036
8192,64,2,0,8,64,0,0.0100203,0.0173606
8192,64,2,0,16,64,0,0.00987479,0.0176214
8192,64,2,0,1,32,0,0.0296814,0.0317153
8192,64,2,0,2,32,0,0.0161276,0.0185176
8192,64,2,0,4,32,0,0.0110472,0.0174993
8192,64,2,0,8,32,0,0.0109037,0.0174147
8192,64,2,0,16,32,0,0.0109029,0.0176977
8192,64,2,0,2,64,1,0.0156027,0.0193803
8192,64,2,0,4,64,1,0.0103685,0.0174697
8192,64,2,0,8,64,1,0.00997326,0.0173932
8192,64,2,0,16,64,1,0.00985969,0.0176291
8192,64,2,0,16,32,1,0.0109095,0.0176726
8192,64,2,0,8,32,1,0.0109155,0.0173819
8192,64,2,0,4,32,1,0.0110427,0.0174992
8192,64,2,0,2,32,1,0.0161394,0.0185713
8192,64,2,0,1,32,1,0.0296896,0.0316966
8192,64,2,0,2,64,2,0.0155929,0.0193244
8192,64,2,0,4,64,2,0.0104224,0.0174958
8192,64,2,0,8,64,2,0.0100069,0.0173094
8192,64,2,0,16,64,2,0.00990597,0.0177017
8192,64,2,0,1,32,2,0.0296853,0.0317377
8192,64,2,0,2,32,2,0.0161437,0.0185923
8192,64,2,0,4,32,2,0.0110429,0.017578
8192,64,2,0,8,32,2,0.0109148,0.0174499
8192,64,2,0,16,32,2,0.0109206,0.0177182
8192,64,2,1,2,64,0,0.015583,0.0921827
8192,64,2,1,4,64,0,0.0103957,0.0596531
8192,64,2,1,8,64,0,0.0100606,0.0437594
8192,64,2,1,16,64,0,0.00989513,0.0379271
8192,64,2,1,1,32,0,0.0296893,0.174793
8192,64,2,1,2,32,0,0.0161287,0.0940944
8192,64,2,1,4,32,0,0.0112298,0.061101
8192,64,2,1,8,32,0,0.0111164,0.0449253
8192,64,2,1,16,32,0,0.0111004,0.0370948
8192,64,2,1,2,64,1,0.0156474,0.0925822
8192,64,2,1,4,64,1,0.0105568,0.0602805
8192,64,2,1,8,64,1,0.0101949,0.0442575
8192,64,2,1,16,64,1,0.0100453,0.0383427
8192,64,2,1,16,32,1,0.0110807,0.0369151
8192,64,2,1,8,32,1,0.0110959,0.0447613
8192,64,2,1,4,32,1,0.011188,0.0607043
8192,64,2,1,2,32,1,0.0161217,0.0939089
8192,64,2,1,1,32,1,0.0296943,0.17503
8192,64,2,1,2,64,2,0.0156748,0.0928527
8192,64,2,1,4,64,2,0.0105999,0.0603316
8192,64,2,1,8,64,2,0.0101783,0.0442693
8192,64,2,1,16,64,2,0.0100683,0.0382886
8192,64,2,1,1,32,2,0.0296864,0.174941
8192,64,2,1,2,32,2,0.0161306,0.0940832
8192,64,2,1,4,32,2,0.0112483,0.0610426
8192,64,2,1,8,32,2,0.0111212,0.0449061
8192,64,2,1,16,32,2,0.0111108,0.0371099
8192,128,1,0,2,64,0,0.0163122,0.0248448
8192,128,1,0,4,64,0,0.0128942,0.0247292
8192,128,1,0,8,64,0,0.0129057,0.0248841
8192,128,1,0,16,64,0,0.0129038,0.0247293
8192,128,1,0,1,32,0,0.0310592,0.0445383
8192,128,1,0,2,32,0,0.0174544,0.0267014
8192,128,1,0,4,32,0,0.0155801,0.0267196
8192,128,1,0,8,32,0,0.0155652,0.0267769
8192,128,1,0,16,32,0,0.0155662,0.0267337
8192,128,1,0,2,64,1,0.0163519,0.0247649
8192,128,1,0,4,64,1,0.0128772,0.0246259
8192,128,1,0,8,64,1,0.0129003,0.0247377
8192,128,1,0,16,64,1,0.0129055,0.0247856
8192,128,1,0,16,32,1,0.0155803,0.0266804
8192,128,1,0,8,32,1,0.0155393,0.0267224
8192,128,1,0,4,32,1,0.0155762,0.0268326
8192,128,1,0,2,32,1,0.017466,0.0266049
8192,128,1,0,1,32,1,0.0310572,0.0445241
8192,128,1,0,2,64,2,0.0163484,0.0248287
8192,128,1,0,4,64,2,0.012862,0.0244435
8192,128,1,0,8,64,2,0.0127868,0.0244051
8192,128,1,0,16,64,2,0.0128613,0.0246994
8192,128,1,0,1,32,2,0.0310571,0.044524
8192,128,1,0,2,32,2,0.0174647,0.026637
8192,128,1,0,4,32,2,0.0155762,0.0267768
8192,128,1,0,8,32,2,0.0155714,0.0266984
8192,128,1,0,16,32,2,0.0155734,0.0267583
8192,128,1,1,2,64,0,0.0163073,0.104186
8192,128,1,1,4,64,0,0.0128697,0.0717625
8192,128,1,1,8,64,0,0.0129571,0.055825
8192,128,1,1,16,64,0,0.0129899,0.0533665
8192,128,1,1,1,32,0,0.0310539,0.200598
8192,128,1,1,2,32,0,0.0174638,0.107473
8192,128,1,1,4,32,0,0.0157804,0.0748466
8192,128,1,1,8,32,0,0.0157932,0.0586986
8192,128,1,1,16,32,0,0.0157847,0.0528707
8192,128,1,1,2,64,1,0.0164794,0.104641
8192,128,1,1,4,64,1,0.0130814,0.0723145
8192,128,1,1,8,64,1,0.013098,0.0562096
8192,128,1,1,16,64,1,0.0131132,0.0536481
8192,128,1,1,16,32,1,0.0157156,0.0526793
8192,128,1,1,8,32,1,0.0156988,0.0585827
8192,128,1,1,4,32,1,0.0157512,0.0748254
8192,128,1,1,2,32,1,0.0174564,0.107421
8192,128,1,1,1,32,1,0.031053,0.200616
8192,128,1,1,2,64,2,0.0165763,0.104878
8192,128,1,1,4,64,2,0.0131125,0.0723717
8192,128,1,1,8,64,2,0.0130772,0.0562014
8192,128,1,1,16,64,2,0.0131253,0.0536106
8192,128,1,1,1,32,2,0.031053,0.200634
8192,128,1,1,2,32,2,0.0174623,0.107566
8192,128,1,1,4,32,2,0.0157713,0.0748628
8192,128,1,1,8,32,2,0.0157799,0.0587411
8192,128,1,1,16,32,2,0.0157848,0.0527729
8192,128,2,0,2,64,0,0.0166101,0.0250764
8192,128,2,0,4,64,0,0.0136997,0.0250645
8192,128,2,0,8,64,0,0.0137209,0.0250927
8192,128,2,0,16,64,0,0.0137211,0.025158
8192,128,2,0,1,32,0,0.0312556,0.0452066
8192,128,2,0,2,32,0,0.0177245,0.0269973
8192,128,2,0,4,32,0,0.0165074,0.0270365
8192,128,2,0,8,32,0,0.0164992,0.0269944
8192,128,2,0,16,32,0,0.0165231,0.02708
8192,128,2,0,2,64,1,0.0165841,0.0250795
8192,128,2,0,4,64,1,0.0137285,0.0250381
8192,128,2,0,8,64,1,0.0137181,0.0251225
8192,128,2,0,16,64,1,0.0137559,0.0251532
8192,128,2,0,16,32,1,0.016512,0.0270492
8192,128,2,0,8,32,1,0.0164988,0.0270573
8192,128,2,0,4,32,1,0.0165021,0.0270672
8192,128,2,0,2,32,1,0.0177198,0.0271041
8192,128,2,0,1,32,1,0.0312532,0.0453387
8192,128,2,0,2,64,2,0.0165903,0.0250491
8192,128,2,0,4,64,2,0.0136937,0.0250183
8192,128,2,0,8,64,2,0.0137309,0.0251053
8192,128,2,0,16,64,2,0.0137522,0.0250863
8192,128,2,0,1,32,2,0.0312517,0.0452062
8192,128,2,0,2,32,2,0.0177132,0.0270936
8192,128,2,0,4,32,2,0.0165317,0.0271486
8192,128,2,0,8,32,2,0.0165155,0.0270185
8192,128,2,0,16,32,2,0.0165202,0.0270684
8192,128,2,1,2,64,0,0.0165149,0.104379
8192,128,2,1,4,64,0,0.0136824,0.0720706
8192,128,2,1,8,64,0,0.0137497,0.0561439
8192,128,2,1,16,64,0,0.0138311,0.0541091
8192,128,2,1,1,32,0,0.0312449,0.201206
8192,128,2,1,2,32,0,0.0177413,0.107889
8192,128,2,1,4,32,0,0.0167087,0.0752326
8192,128,2,1,8,32,0,0.016728,0.0589841
8192,128,2,1,16,32,0,0.0166541,0.0536068
8192,128,2,1,2,64,1,0.0167307,0.104978
8192,128,2,1,4,64,1,0.013902,0.0726064
8192,128,2,1,8,64,1,0.0139457,0.0563654
8192,128,2,1,16,64,1,0.0138812,0.0543082
8192,128,2,1,16,32,1,0.0167279,0.053601
8192,128,2,1,8,32,1,0.0166804,0.0589544
8192,128,2,1,4,32,1,0.0166374,0.0750815
8192,128,2,1,2,32,1,0.0177296,0.107938
8192,128,2,1,1,32,1,0.0312511,0.201372
8192,128,2,1,2,64,2,0.0167632,0.105072
8192,128,2,1,4,64,2,0.0138932,0.0726434
8192,128,2,1,8,64,2,0.0139208,0.0565894
8192,128,2,1,16,64,2,0.0138998,0.0543629
8192,128,2,1,1,32,2,0.0312539,0.201333
8192,128,2,1,2,32,2,0.0177348,0.107851
8192,128,2,1,4,32,2,0.0166851,0.0751649
8192,128,2,1,8,32,2,0.0167163,0.059038
8192,128,2,1,16,32,2,0.016648,0.0536319
8192,256,1,0,2,64,0,0.0203337,0.0405537
8192,256,1,0,4,64,0,0.0204407,0.0408264
8192,256,1,0,8,64,0,0.0204777,0.0406991
8192,256,1,0,16,64,0,0.0205101,0.0407637
8192,256,1,0,1,32,0,0.0441146,0.0869617
8192,256,1,0,2,32,0,0.0256908,0.0506769
8192,256,1,0,4,32,0,0.0254193,0.0506686
8192,256,1,0,8,32,0,0.0254965,0.0510298
8192,256,1,0,16,32,0,0.0254774,0.0510649
8192,256,1,0,2,64,1,0.0205113,0.0410267
8192,256,1,0,4,64,1,0.0205649,0.0409882
8192,256,1,0,8,64,1,0.0205365,0.0408957
8192,256,1,0,16,64,1,0.0205496,0.0408936
8192,256,1,0,16,32,1,0.0254545,0.0510658
8192,256,1,0,8,32,1,0.0255032,0.0509314
8192,256,1,0,4,32,1,0.0254422,0.050805
8192,256,1,0,2,32,1,0.0257701,0.0509276
8192,256,1,0,1,32,1,0.0441687,0.0872314
8192,256,1,0,2,64,2,0.0205942,0.0411112
8192,256,1,0,4,64,2,0.0205606,0.0409842
8192,256,1,0,8,64,2,0.0206436,0.0410515
8192,256,1,0,16,64,2,0.0206427,0.0410226
8192,256,1,0,1,32,2,0.044171,0.0871772
8192,256,1,0,2,32,2,0.0258054,0.0509814
8192,256,1,0,4,32,2,0.0255546,0.0509224
8192,256,1,0,8,32,2,0.025636,0.0511388
8192,256,1,0,16,32,2,0.0256331,0.0512863
8192,256,1,1,2,64,0,0.0203825,0.12909
8192,256,1,1,4,64,0,0.0204301,0.0965976
8192,256,1,1,8,64,0,0.0205596,0.0846109
8192,256,1,1,16,64,0,0.0206953,0.0852555
8192,256,1,1,1,32,0,0.0442657,0.255065
8192,256,1,1,2,32,0,0.0258119,0.139249
8192,256,1,1,4,32,0,0.0256261,0.10613
8192,256,1,1,8,32,0,0.0256297,0.0919359
8192,256,1,1,16,32,0,0.0256225,0.0907496
8192,256,1,1,2,64,1,0.0206027,0.129632
8192,256,1,1,4,64,1,0.0206454,0.0970064
8192,256,1,1,8,64,1,0.0206542,0.0847672
8192,256,1,1,16,64,1,0.0207207,0.0853951
8192,256,1,1,16,32,1,0.025631,0.0908128
8192,256,1,1,8,32,1,0.0256351,0.0920833
8192,256,1,1,4,32,1,0.0256177,0.106243
8192,256,1,1,2,32,1,0.0258416,0.139261
8192,256,1,1,1,32,1,0.0442474,0.254979
8192,256,1,1,2,64,2,0.0206058,0.129546
8192,256,1,1,4,64,2,0.0205879,0.0969683
8192,256,1,1,8,64,2,0.0206732,0.0848817
8192,256,1,1,16,64,2,0.0207382,0.0854449
8192,256,1,1,1,32,2,0.0442514,0.255191
8192,256,1,1,2,32,2,0.0258324,0.13928
8192,256,1,1,4,32,2,0.0256212,0.106158
8192,256,1,1,8,32,2,0.0256316,0.0919792
8192,256,1,1,16,32,2,0.0256167,0.0907828
8192,256,2,0,2,64,0,0.0220379,0.0412449
8192,256,2,0,4,64,0,0.0220497,0.0413505
8192,256,2,0,8,64,0,0.0221029,0.0414203
8192,256,2,0,16,64,0,0.0221225,0.0414961
8192,256,2,0,1,32,0,0.0474184,0.0879071
8192,256,2,0,2,32,0,0.0274675,0.0513837
8192,256,2,0,4,32,0,0.0272964,0.0514383
8192,256,2,0,8,32,0,0.0273084,0.0516942
8192,256,2,0,16,32,0,0.0273838,0.0517747
8192,256,2,0,2,64,1,0.0221854,0.0416568
8192,256,2,0,4,64,1,0.0222591,0.0418264
8192,256,2,0,8,64,1,0.0222387,0.0417108
8192,256,2,0,16,64,1,0.0222336,0.0416309
8192,256,2,0,16,32,1,0.0272958,0.0515042
8192,256,2,0,8,32,1,0.0272739,0.0514054
8192,256,2,0,4,32,1,0.0273585,0.0514359
8192,256,2,0,2,32,1,0.0275454,0.0514797
8192,256,2,0,1,32,1,0.0475626,0.0882666
8192,256,2,0,2,64,2,0.0222237,0.0417393
8192,256,2,0,4,64,2,0.0222544,0.0417103
8192,256,2,0,8,64,2,0.0222327,0.041722
8192,256,2,0,16,64,2,0.0222412,0.04171
8192,256,2,0,1,32,2,0.0474397,0.0882691
8192,256,2,0,2,32,2,0.0275738,0.0516557
8192,256,2,0,4,32,2,0.0273984,0.0515204
8192,256,2,0,8,32,2,0.0273552,0.0516288
8192,256,2,0,16,32,2,0.027357,0.0517416
8192,256,2,1,2,64,0,0.0219661,0.129747
8192,256,2,1,4,64,0,0.022123,0.0972916
8192,256,2,1,8,64,0,0.0222046,0.0859289
8192,256,2,1,16,64,0,0.0222349,0.0866865
8192,256,2,1,1,32,0,0.0475182,0.256537
8192,256,2,1,2,32,0,0.0275938,0.139598
8192,256,2,1,4,32,0,0.027398,0.106919
8192,256,2,1,8,32,0,0.0274061,0.0925937
8192,256,2,1,16,32,0,0.0273828,0.092012
8192,256,2,1,2,64,1,0.0222324,0.130384
8192,256,2,1,4,64,1,0.0222699,0.0976668
8192,256,2,1,8,64,1,0.0223021,0.0861224
8192,256,2,1,16,64,1,0.0223079,0.0867433
8192,256,2,1,16,32,1,0.0274191,0.0919693
8192,256,2,1,8,32,1,0.0274082,0.0927279
8192,256,2,1,4,32,1,0.027409,0.10691
8192,256,2,1,2,32,1,0.0276023,0.139737
8192,256,2,1,1,32,1,0.0475624,0.256394
8192,256,2,1,2,64,2,0.0222412,0.130002
8192,256,2,1,4,64,2,0.0222253,0.0977368
8192,256,2,1,8,64,2,0.0223105,0.0863074
8192,256,2,1,16,64,2,0.0223224,0.0868933
8192,256,2,1,1,32,2,0.0475503,0.256426
8192,256,2,1,2,32,2,0.0275755,0.139875
8192,256,2,1,4,32,2,0.0273991,0.106896
8192,256,2,1,8,32,2,0.027405,0.0927813
8192,256,2,1,16,32,2,0.0274058,0.0920698
8192,512,1,0,2,64,0,0.036104,0.0736328
8192,512,1,0,4,64,0,0.0362396,0.0738744
8192,512,1,0,8,64,0,0.036342,0.0740467
8192,512,1,0,16,64,0,0.0365727,0.0742668
8192,512,1,0,1,32,0,0.0889126,0.227454
8192,512,1,0,2,32,0,0.0505883,0.128453
8192,512,1,0,4,32,0,0.0506341,0.127487
8192,512,1,0,8,32,0,0.0507678,0.129707
8192,512,1,0,16,32,0,0.050843,0.129308
8192,512,1,0,2,64,1,0.0363253,0.0739876
8192,512,1,0,4,64,1,0.0364127,0.0741468
8192,512,1,0,8,64,1,0.0365198,0.0742715
8192,512,1,0,16,64,1,0.0367172,0.0743983
8192,512,1,0,16,32,1,0.0508172,0.129267
8192,512,1,0,8,32,1,0.0507146,0.129773
8192,512,1,0,4,32,1,0.0507143,0.127401
8192,512,1,0,2,32,1,0.050592,0.128396
8192,512,1,0,1,32,1,0.0890157,0.227527
8192,512,1,0,2,64,2,0.036358,0.0739735
8192,512,1,0,4,64,2,0.0363895,0.0741995
8192,512,1,0,8,64,2,0.0365343,0.0742367
8192,512,1,0,16,64,2,0.0367315,0.0744209
8192,512,1,0,1,32,2,0.0889834,0.227516
8192,512,1,0,2,32,2,0.0505897,0.128541
8192,512,1,0,4,32,2,0.0506537,0.127444
8192,512,1,0,8,32,2,0.0507537,0.129731
8192,512,1,0,16,32,2,0.0508567,0.129291
8192,512,1,1,2,64,0,0.0361722,0.18068
8192,512,1,1,4,64,0,0.0362797,0.151221
8192,512,1,1,8,64,0,0.036441,0.151311
8192,512,1,1,16,64,0,0.036769,0.151584
8192,512,1,1,1,32,0,0.0889857,0.41795
8192,512,1,1,2,32,0,0.0505353,0.227385
8192,512,1,1,4,32,0,0.0507237,0.202074
8192,512,1,1,8,32,0,0.0507258,0.199944
8192,512,1,1,16,32,0,0.050864,0.203842
8192,512,1,1,2,64,1,0.0362983,0.18112
8192,512,1,1,4,64,1,0.0364201,0.151554
8192,512,1,1,8,64,1,0.036551,0.151476
8192,512,1,1,16,64,1,0.0368032,0.151586
8192,512,1,1,16,32,1,0.0508174,0.203936
8192,512,1,1,8,32,1,0.0507704,0.199783
8192,512,1,1,4,32,1,0.0506884,0.201977
8192,512,1,1,2,32,1,0.0505689,0.227166
8192,512,1,1,1,32,1,0.0889907,0.41825
8192,512,1,1,2,64,2,0.0363352,0.181091
8192,512,1,1,4,64,2,0.0364222,0.151514
8192,512,1,1,8,64,2,0.0365132,0.151257
8192,512,1,1,16,64,2,0.0367028,0.151611
8192,512,1,1,1,32,2,0.0890246,0.417865
8192,512,1,1,2,32,2,0.0505923,0.227449
8192,512,1,1,4,32,2,0.0506984,0.202043
8192,512,1,1,8,32,2,0.0507343,0.199813
8192,512,1,1,16,32,2,0.0508743,0.204133
8192,512,2,0,2,64,0,0.0392332,0.0748417
8192,512,2,0,4,64,0,0.0393829,0.0750682
8192,512,2,0,8,64,0,0.0394382,0.0751841
8192,512,2,0,16,64,0,0.0396222,0.075472
8192,512,2,0,1,32,0,0.0943683,0.229831
8192,512,2,0,2,32,0,0.0540958,0.129314
8192,512,2,0,4,32,0,0.0537529,0.128123
8192,512,2,0,8,32,0,0.0538021,0.13093
8192,512,2,0,16,32,0,0.0537816,0.130278
8192,512,2,0,2,64,1,0.0394309,0.0752635
8192,512,2,0,4,64,1,0.0395785,0.0754189
8192,512,2,0,8,64,1,0.0396002,0.0755243
8192,512,2,0,16,64,1,0.0397187,0.07565
8192,512,2,0,16,32,1,0.0538049,0.130471
8192,512,2,0,8,32,1,0.0537398,0.130966
8192,512,2,0,4,32,1,0.0537528,0.128193
8192,512,2,0,2,32,1,0.0541108,0.129366
8192,512,2,0,1,32,1,0.0943548,0.228742
8192,512,2,0,2,64,2,0.0394214,0.0751482
8192,512,2,0,4,64,2,0.0395832,0.075357
8192,512,2,0,8,64,2,0.0396242,0.0754724
8192,512,2,0,16,64,2,0.0394795,0.0756456
8192,512,2,0,1,32,2,0.0943654,0.229059
8192,512,2,0,2,32,2,0.054087,0.12904
8192,512,2,0,4,32,2,0.053782,0.128328
8192,512,2,0,8,32,2,0.0537497,0.131043
8192,512,2,0,16,32,2,0.053826,0.130499
8192,512,2,1,2,64,0,0.0392176,0.181994
8192,512,2,1,4,64,0,0.0394885,0.153749
8192,512,2,1,8,64,0,0.0395959,0.154094
8192,512,2,1,16,64,0,0.0396626,0.15432
8192,512,2,1,1,32,0,0.0943752,0.420121
8192,512,2,1,2,32,0,0.054094,0.228131
8192,512,2,1,4,32,0,0.0537677,0.203583
8192,512,2,1,8,32,0,0.0537746,0.202099
8192,512,2,1,16,32,0,0.0538441,0.205509
8192,512,2,1,2,64,1,0.0394149,0.182553
8192,512,2,1,4,64,1,0.0395611,0.154157
8192,512,2,1,8,64,1,0.0396158,0.154216
8192,512,2,1,16,64,1,0.0396986,0.154314
8192,512,2,1,16,32,1,0.0538203,0.205461
8192,512,2,1,8,32,1,0.0537404,0.202142
8192,512,2,1,4,32,1,0.0537816,0.203241
8192,512,2,1,2,32,1,0.0540974,0.227967
8192,512,2,1,1,32,1,0.0943774,0.419375
8192,512,2,1,2,64,2,0.0394689,0.18253
8192,512,2,1,4,64,2,0.0395943,0.154058
8192,512,2,1,8,64,2,0.0395818,0.154092
8192,512,2,1,16,64,2,0.0396856,0.154424
8192,512,2,1,1,32,2,0.0943969,0.419849
8192,512,2,1,2,32,2,0.0541088,0.228465
8192,512,2,1,4,32,2,0.0538153,0.203397
8192,512,2,1,8,32,2,0.0537564,0.202079
8192,512,2,1,16,32,2,0.0538103,0.205578
8192,1024,1,0,2,64,0,0.124689,0.255865
8192,1024,1,0,4,64,0,0.12827,0.26105
8192,1024,1,0,8,64,0,0.130217,0.265649
8192,1024,1,0,16,64,0,0.12693,0.273119
8192,1024,1,0,1,32,0,0.39934,1.23594
8192,1024,1,0,2,32,0,0.222134,0.649822
8192,1024,1,0,4,32,0,0.228104,0.648191
8192,1024,1,0,8,32,0,0.243157,0.652029
8192,1024,1,0,16,32,0,0.248698,0.655994
8192,1024,1,0,2,64,1,0.124895,0.256216
8192,1024,1,0,4,64,1,0.128448,0.261539
8192,1024,1,0,8,64,1,0.130288,0.26589
8192,1024,1,0,16,64,1,0.1269,0.272959
8192,1024,1,0,16,32,1,0.249608,0.656048
8192,1024,1,0,8,32,1,0.243613,0.652083
8192,1024,1,0,4,32,1,0.227442,0.648106
8192,1024,1,0,2,32,1,0.22209,0.650085
8192,1024,1,0,1,32,1,0.400118,1.2366
8192,1024,1,0,2,64,2,0.124896,0.25631
8192,1024,1,0,4,64,2,0.128433,0.26122
8192,1024,1,0,8,64,2,0.130365,0.265606
8192,1024,1,0,16,64,2,0.126875,0.272943
8192,1024,1,0,1,32,2,0.399252,1.23592
8192,1024,1,0,2,32,2,0.222161,0.649925
8192,1024,1,0,4,32,2,0.229469,0.648327
8192,1024,1,0,8,32,2,0.243172,0.65206
8192,1024,1,0,16,32,2,0.249187,0.655687
8192,1024,1,1,2,64,0,0.124739,0.407341
8192,1024,1,1,4,64,0,0.128332,0.407487
8192,1024,1,1,8,64,0,0.130298,0.417903
8192,1024,1,1,16,64,0,0.127002,0.406586
8192,1024,1,1,1,32,0,0.401127,1.73001
8192,1024,1,1,2,32,0,0.222279,0.868347
8192,1024,1,1,4,32,0,0.227791,0.859427
8192,1024,1,1,8,32,0,0.242792,0.862749
8192,1024,1,1,16,32,0,0.249096,0.88004
8192,1024,1,1,2,64,1,0.125022,0.407035
8192,1024,1,1,4,64,1,0.12837,0.407695
8192,1024,1,1,8,64,1,0.13024,0.418344
8192,1024,1,1,16,64,1,0.126962,0.406431
8192,1024,1,1,16,32,1,0.249521,0.880771
8192,1024,1,1,8,32,1,0.243317,0.863423
8192,1024,1,1,4,32,1,0.228535,0.859548
8192,1024,1,1,2,32,1,0.222274,0.867239
8192,1024,1,1,1,32,1,0.401457,1.73196
8192,1024,1,1,2,64,2,0.124684,0.407359
8192,1024,1,1,4,64,2,0.128332,0.407525
8192,1024,1,1,8,64,2,0.130381,0.41843
8192,1024,1,1,16,64,2,0.126896,0.406454
8192,1024,1,1,1,32,2,0.400267,1.73233
8192,1024,1,1,2,32,2,0.222308,0.868486
8192,1024,1,1,4,32,2,0.228749,0.859915
8192,1024,1,1,8,32,2,0.243246,0.864323
8192,1024,1,1,16,32,2,0.248898,0.881215
8192,1024,2,0,2,64,0,0.128631,0.258152
8192,1024,2,0,4,64,0,0.132107,0.262356
8192,1024,2,0,8,64,0,0.13454,0.266845
8192,1024,2,0,16,64,0,0.131165,0.273809
8192,1024,2,0,1,32,0,0.414425,1.24628
8192,1024,2,0,2,32,0,0.229136,0.654547
8192,1024,2,0,4,32,0,0.239384,0.651972
8192,1024,2,0,8,32,0,0.253221,0.655658
8192,1024,2,0,16,32,0,0.260395,0.659515
8192,1024,2,0,2,64,1,0.128721,0.258357
8192,1024,2,0,4,64,1,0.132193,0.262417
8192,1024,2,0,8,64,1,0.134487,0.266944
8192,1024,2,0,16,64,1,0.131119,0.27383
8192,1024,2,0,16,32,1,0.260425,0.659626
8192,1024,2,0,8,32,1,0.253511,0.655747
8192,1024,2,0,4,32,1,0.239943,0.651468
8192,1024,2,0,2,32,1,0.229099,0.653555
8192,1024,2,0,1,32,1,0.414402,1.2449
8192,1024,2,0,2,64,2,0.128506,0.25838
8192,1024,2,0,4,64,2,0.132183,0.262534
8192,1024,2,0,8,64,2,0.134463,0.266779
8192,1024,2,0,16,64,2,0.131147,0.273803
8192,1024,2,0,1,32,2,0.414406,1.24516
8192,1024,2,0,2,32,2,0.229149,0.653409
8192,1024,2,0,4,32,2,0.239479,0.651843
8192,1024,2,0,8,32,2,0.253347,0.655526
8192,1024,2,0,16,32,2,0.260722,0.659728
8192,1024,2,1,2,64,0,0.128431,0.408738
8192,1024,2,1,4,64,0,0.132128,0.410298
8192,1024,2,1,8,64,0,0.134588,0.421368
8192,1024,2,1,16,64,0,0.131136,0.40847
8192,1024,2,1,1,32,0,0.415295,1.74269
8192,1024,2,1,2,32,0,0.229158,0.876698
8192,1024,2,1,4,32,0,0.240165,0.867261
